date,Number of Appliances,lights,Energy used,Kitchen Temperature (in celsicus),Kitchen Humidity,Living Room Temerature (in celsius),Living room Humidity,Laundry Temperature (in celsius),Laundry Humidity,Office room Temperature (in celsius),Office room Humidity,Bathroom Temperature (in celsius),Bathroom Humidity,Temperature outside building (North side),Humidity outside building (North side),Ironing Room Temperature,Ironing Room Humidity,Teenager room temperature,teenager room humidity,Parent room Temperature,Temperature Outside,Pressure in mm Hg,Humidity Outside,Windspeed,Visibility,Tdewpoint,Random variable 1,non dimensional random variable
4/22/2016 5:20,70,0,22.29,37.2,20.04,39.23,23.5,37.83,22.7,35.03,20.39,43.4,9.27,18.06,22,36.5,22.39,43.47,20.29,40.37,9.47E+00,759.74,70,4.34,32.67,4.17E+00,32.48,32.48
4/22/2016 5:30,70,0,22.23,37.13,20,39.29,23.5,37.79,22.7,35.02,20.39,43.4,9.07,19.4,21.94,36.56,22.39,43.4,20.39,40.4,9.35E+00,759.7,71,4.5,34.5,4.25E+00,23.6,23.6
4/22/2016 5:40,70,0,22.2,37.09,19.93,39.29,23.5,37.87,22.7,35.09,20.39,43.44,8.86,21.64,21.89,36.79,22.29,43.44,20.39,40.63,9.23E+00,759.67,72,4.67,36.34,4.33E+00,0.42,0.42
4/22/2016 5:50,80,0,22.2,37.09,19.89,39.4,23.5,37.9,22.66,35.06,20.39,43.5,8.73,23.24,21.92,37.08,22.29,43.5,20.39,40.7,9.12E+00,759.64,73,4.84,38.17,4.42E+00,6.07,6.07
4/22/2016 6:00,120,10,22.2,37.33,19.89,39.47,23.5,37.88,22.69,35.08,20.39,43.73,8.6,24.97,22,37.37,22.29,43.63,20.39,40.87,9.00E+00,759.6,74,5,40,4.50E+00,27.25,27.25
4/22/2016 6:10,50,0,22.2,37.87,19.89,39.8,23.43,37.66,22.64,35.08,20.39,44.27,8.54,26.04,21.96,36.92,22.29,43.55,20.39,40.79,8.85E+00,759.6,74.84,4.67,38.17,4.52E+00,0.68,0.68
4/22/2016 6:20,40,0,22.2,38.09,19.89,40.14,23.36,37.4,22.6,35,20.39,44.16,8.54,26.93,21.89,36.38,22.29,43.16,20.39,40.79,8.70E+00,759.6,75.67,4.34,36.34,4.53E+00,24.58,24.58
4/22/2016 6:30,50,0,22.26,38.17,19.93,40.23,23.23,37.2,22.6,35.04,20.42,43.37,8.6,27.33,21.85,35.87,22.26,42.57,20.39,40.73,8.55E+00,759.6,76.5,4,34.5,4.55E+00,8.31,8.31
4/22/2016 6:40,70,0,22.29,38,19.93,40.16,23.17,36.9,22.6,35.24,20.5,42.8,8.73,27.43,21.87,35.47,22.2,42.16,20.39,40.67,8.40E+00,759.6,77.34,3.67,32.67,4.57E+00,38.48,38.48
4/22/2016 6:50,70,0,22.29,37.94,20,39.97,23.1,36.9,22.6,35.29,20.5,42.74,8.94,27.23,21.79,35.06,22.2,41.84,20.39,40.59,8.25E+00,759.6,78.17,3.34,30.84,4.58E+00,7.22,7.22
4/22/2016 7:00,90,0,22.2,37.76,20,39.9,23.07,36.76,22.6,35.29,20.5,43.4,9.13,26.8,21.79,34.79,22.2,41.57,20.39,40.47,8.10E+00,759.6,79,3,29,4.60E+00,46.24,46.24
4/22/2016 7:10,310,0,22.2,37.7,20,39.76,23,36.7,22.6,35.26,20.39,43.77,9.22,26,21.78,34.52,22.17,41.2,20.39,40.33,8.10E+00,759.65,79.5,3,29,4.70E+00,33.28,33.28
4/22/2016 7:20,340,0,22.2,38.4,20,39.9,23,36.7,22.6,35.23,20.39,43.97,9.36,25.06,21.7,34.33,22.1,41.13,20.39,40.14,8.10E+00,759.7,80,3,29,4.80E+00,1.06,1.06
4/22/2016 7:30,110,0,22.2,38.2,20.04,40.03,23,36.7,22.59,35.14,20.39,43.7,9.54,24.19,21.7,34.09,22.07,40.93,20.39,39.86,8.10E+00,759.75,80.5,3,29,4.90E+00,22.31,22.31
4/22/2016 7:40,80,0,22.2,38.17,20.1,40.09,23,36.79,22.56,35.08,20.39,43.63,9.6,23.6,21.7,33.94,22,40.73,20.39,39.56,8.10E+00,759.8,81,3,29,5.00E+00,43.73,43.73
4/22/2016 7:50,100,0,22.2,38.09,20.15,39.9,23,36.79,22.6,35,20.39,43.5,9.76,22.87,21.7,33.74,22.1,40.67,20.39,39.5,8.10E+00,759.85,81.5,3,29,5.10E+00,37.33,37.33
4/22/2016 8:00,70,10,22.25,40.05,20.29,40.07,22.93,36.7,22.6,35,20.39,43.44,9.97,21.87,21.66,33.56,22.1,40.53,20.39,39.34,8.10E+00,759.9,82,3,29,5.20E+00,14.71,14.71
4/22/2016 8:10,100,20,22.29,39.97,20.36,40.27,23,36.63,22.6,35.02,20.39,43.44,10.3,21.27,21.66,33.36,22,40.14,20.39,39.07,8.27E+00,759.9,80.67,3,30.84,5.12E+00,13.01,13.01
4/22/2016 8:20,80,10,22.29,39.23,20.46,39.7,23,36.59,22.6,35.12,20.39,43.56,10.63,19.73,21.6,33.23,22,39.94,20.39,39.13,8.43E+00,759.9,79.34,3,32.67,5.03E+00,43.64,43.64
4/22/2016 8:30,80,20,22.2,38.76,20.67,39.36,23.07,36.67,22.68,35.27,20.39,43.5,11.07,16.47,21.6,33.08,22,39.76,20.39,39,8.60E+00,759.9,78,3,34.5,4.95E+00,3.03,3.03
4/22/2016 8:40,70,10,22.26,38.76,20.93,38.87,23.1,36.59,22.74,35.4,20.39,43.44,11.4,14.46,21.6,32.93,22,39.63,20.5,38.44,8.77E+00,759.9,76.67,3,36.34,4.87E+00,49.51,49.51
4/22/2016 8:50,610,20,22.2,38.27,21,37.73,23.1,36.59,22.79,35.33,20.39,43.47,12,11.9,21.6,32.76,22,39.5,20.5,38.2,8.93E+00,759.9,75.34,3,38.17,4.78E+00,37.95,37.95
4/22/2016 9:00,720,10,22.2,37.94,21.1,37,23.17,36.63,22.85,35.2,20.39,43.27,12,10.37,21.6,32.64,22,39.5,20.5,37.86,9.10E+00,759.9,74,3,40,4.70E+00,46.74,46.74
4/22/2016 9:10,400,20,22.2,37.7,21.1,37.06,23.32,37.5,22.89,35.2,20.39,43.17,12.13,10.27,21.6,32.58,21.89,39.37,20.5,37.7,9.30E+00,759.9,72.84,3.17,38.17,4.65E+00,15.27,15.27
4/22/2016 9:20,280,10,22.2,37.63,21.27,37.06,23.73,38.77,22.89,35.2,20.39,43.09,12.33,9.74,21.6,32.48,21.89,39.23,20.5,37.76,9.50E+00,759.9,71.67,3.34,36.34,4.60E+00,40.68,40.68
4/22/2016 9:30,310,20,22.2,37.7,21.47,36.86,24.2,39.57,22.96,35.2,20.39,42.9,12.76,9.3,21.6,32.4,21.89,39.15,20.39,37.63,9.70E+00,759.9,70.5,3.5,34.5,4.55E+00,4.5,4.5
4/22/2016 9:40,260,10,22.2,38.04,21.64,36.43,24.47,39.57,23,35.12,20.39,42.9,13.03,8.43,21.6,32.31,21.89,39.09,20.39,37.7,9.90E+00,759.9,69.34,3.67,32.67,4.50E+00,43.82,43.82
4/22/2016 9:50,320,20,22.29,38.83,21.7,36.43,24.5,38.33,23,34.96,20.39,42.95,13.17,7.33,21.6,32.22,21.89,39.03,20.39,37.79,1.01E+01,759.9,68.17,3.84,30.84,4.45E+00,7.73,7.73
4/22/2016 10:00,310,10,22.36,38.7,21.73,36.83,24.57,37.79,23,35,20.39,43.03,13.44,6.59,21.6,32.08,21.89,38.9,20.39,37.87,1.03E+01,759.9,67,4,29,4.40E+00,20.19,20.19
4/22/2016 10:10,320,20,22.33,38.59,21.86,36.9,24.77,37.83,23.06,35.06,20.39,43.03,13.85,5.85,21.6,32,21.89,38.83,20.47,38.14,1.04E+01,759.89,66.84,4.17,28.84,4.50E+00,17.69,17.69
4/22/2016 10:20,130,20,22.39,38.59,22.04,36.67,25.03,37.9,23.1,35.16,20.47,42.9,14.26,4.54,21.64,31.94,21.89,38.67,20.39,38.14,1.06E+01,759.87,66.67,4.34,28.67,4.60E+00,1.04,1.04
4/22/2016 10:30,680,10,22.33,38.77,22.23,36.53,25.2,37.97,23.18,35.2,20.47,42.9,14.67,4.46,21.62,31.88,21.89,38.59,20.47,38.29,1.07E+01,759.85,66.5,4.5,28.5,4.70E+00,0.1,0.1
4/22/2016 10:40,610,20,22.39,38.64,22.46,36.23,25.2,37.97,23.2,35.2,20.47,42.87,14.67,4.3,21.66,31.96,21.89,38.5,20.47,38.37,1.08E+01,759.84,66.34,4.67,28.34,4.80E+00,29.51,29.51
4/22/2016 10:50,340,10,22.39,38.59,22.6,35.97,25.33,38.57,23.28,35.28,20.39,42.73,14.26,4.63,21.7,32,21.89,38.44,20.47,38.26,1.10E+01,759.82,66.17,4.84,28.17,4.90E+00,27.52,27.52
4/22/2016 11:00,260,20,22.39,38.47,22.73,35.7,25.53,39.1,23.35,35.24,20.5,42.7,14.27,5.03,21.7,32,21.89,38.29,20.39,38.26,1.11E+01,759.8,66,5,28,5.00E+00,1.8,1.8
4/22/2016 11:10,290,10,22.43,38.53,22.82,35.43,25.83,39.47,23.39,35.2,20.5,42.63,14.33,4.83,21.7,31.91,21.89,38.29,20.5,38.29,1.11E+01,759.8,66.67,5,27.34,5.07E+00,17,17
4/22/2016 11:20,270,0,22.5,38.5,22.89,35.33,25.97,39.93,23.5,35.29,20.5,42.59,14.26,4.73,21.7,31.89,21.89,38.26,20.43,38.23,1.10E+01,759.8,67.34,5,26.67,5.13E+00,33.56,33.56
4/22/2016 11:30,260,0,22.5,38.4,22.93,35.14,26.23,40.13,23.5,35.2,20.5,42.53,14.2,5,21.73,31.82,21.89,38.2,20.5,38.29,1.09E+01,759.8,68,5,26,5.20E+00,7.79,7.79
4/22/2016 11:40,250,0,22.5,38.37,23,34.86,26.36,40.26,23.42,35.03,20.5,42.5,14.33,5.1,21.79,31.79,21.89,38.09,20.43,38.23,1.09E+01,759.8,68.67,5,25.34,5.27E+00,12.23,12.23
4/22/2016 11:50,260,0,22.5,38.1,23.04,34.7,26.54,40.34,23.39,34.98,20.5,42.44,14.59,4.43,21.79,31.74,21.89,38.09,20.5,38.2,1.09E+01,759.8,69.34,5,24.67,5.33E+00,36.84,36.84
4/22/2016 12:00,220,0,22.54,38.03,23.1,34.63,26.6,40,23.39,34.9,20.5,42.4,14.89,4.07,21.79,31.7,21.93,38.03,20.5,38.2,1.08E+01,759.8,70,5,24,5.40E+00,48.96,48.96
4/22/2016 12:10,160,0,22.6,37.83,23.14,34.59,26.7,39.6,23.35,34.86,20.57,42.4,15.17,3.8,21.84,31.7,22,38.17,20.5,38.2,1.10E+01,759.72,69.34,5,26.67,5.45E+00,11.27,11.27
4/22/2016 12:20,130,0,22.6,37.76,23.2,34.53,26.64,39.14,23.34,34.83,20.6,42.4,15.26,3.24,21.89,31.7,22.1,38.53,20.5,38.17,1.11E+01,759.64,68.67,5,29.34,5.50E+00,4.37,4.37
4/22/2016 12:30,90,0,22.6,37.7,23.2,34.47,26.45,38.44,23.33,34.79,20.54,42.4,14.87,4.03,21.89,31.65,22.17,38.67,20.5,38.09,1.13E+01,759.55,68,5,32,5.55E+00,45.57,45.57
4/22/2016 12:40,750,0,22.7,37.94,23.14,34.4,26.26,38.06,23.29,34.79,20.6,42.44,14.96,3.87,21.89,31.6,22.23,38.83,20.5,38.09,1.15E+01,759.47,67.34,5,34.67,5.60E+00,36.52,36.52
4/22/2016 12:50,720,0,22.7,38,23.14,34.44,26.14,38.2,23.29,34.79,20.6,42.5,15.1,2.87,21.89,31.6,22.37,38.9,20.5,38.17,1.16E+01,759.39,66.67,5,37.34,5.65E+00,7.15,7.15
4/22/2016 13:00,350,0,22.7,38.07,23.2,34.5,26.33,38.8,23.29,34.78,20.6,42.5,15.1,3.53,22,31.5,22.47,38.9,20.5,39,1.18E+01,759.3,66,5,40,5.70E+00,2.28,2.28
4/22/2016 13:10,280,0,22.7,37.93,23.2,34.47,26.53,39.2,23.24,34.7,20.6,42.59,15.5,1.73,22,31.49,22.64,38.94,20.57,39.59,1.20E+01,759.24,65.17,5.17,40,5.67E+00,41.41,41.41
4/22/2016 13:20,290,0,22.79,37.7,23.2,34.4,26.73,39.37,23.2,34.67,20.6,42.59,15.7,1,22,31.37,22.7,38.94,20.6,39.59,1.22E+01,759.17,64.34,5.34,40,5.63E+00,25.43,25.43
4/22/2016 13:30,260,0,22.79,37.7,23.2,34.29,26.86,39.23,23.2,34.59,20.6,42.59,15.87,1,22,31.27,22.76,38.64,20.6,39.59,1.24E+01,759.1,63.5,5.5,40,5.60E+00,35.31,35.31
4/22/2016 13:40,260,0,22.79,37.47,23.2,34.29,27.04,39.56,23.2,34.58,20.67,42.67,16,1,22,31.1,22.7,38.3,20.64,39.63,1.25E+01,759.04,62.67,5.67,40,5.57E+00,23.17,23.17
4/22/2016 13:50,240,0,22.79,37.33,23.2,34.17,27.17,39.36,23.2,34.5,20.64,42.53,16.04,1,22,30.94,22.73,37.93,20.7,39.7,1.27E+01,758.97,61.84,5.84,40,5.53E+00,19.13,19.13
4/22/2016 14:00,110,0,22.79,37.06,23.14,34.09,27.2,39.1,23.2,34.43,20.7,42.59,16.44,1,22,30.78,22.73,37.66,20.6,39.37,1.29E+01,758.9,61,6,40,5.50E+00,33.54,33.54
4/22/2016 14:10,80,0,22.79,36.94,23.1,34.09,27.2,38.7,23.14,34.36,20.7,42.5,16.7,1,22,30.68,22.73,37.37,20.67,39.29,1.30E+01,758.84,59.84,6,40,5.28E+00,47.48,47.48
4/22/2016 14:20,90,0,22.86,36.8,23.1,34.03,27.14,37.99,23.12,34.33,20.64,42.36,16.9,1,22,30.5,22.79,37.29,20.67,39.14,1.31E+01,758.77,58.67,6,40,5.07E+00,10.33,10.33
4/22/2016 14:30,80,0,22.86,36.59,23.1,33.95,26.93,37.27,23.1,34.28,20.7,42.26,17.07,1,22,30.39,22.79,37.26,20.67,39,1.32E+01,758.7,57.5,6,40,4.85E+00,1.08,1.08
4/22/2016 14:40,90,0,22.84,36.4,23.07,33.87,26.76,36.73,23.1,34.24,20.7,42.13,17.07,1,22,30.32,22.79,37.13,20.64,38.9,1.32E+01,758.64,56.34,6,40,4.63E+00,28.64,28.64
4/22/2016 14:50,80,0,22.79,36.17,23,33.79,26.64,36.53,23.1,34.2,20.7,42,16.9,1,22,30.39,22.79,37.17,20.64,38.83,1.33E+01,758.57,55.17,6,40,4.42E+00,12.47,12.47
4/22/2016 15:00,80,0,22.79,36.09,23,33.79,26.47,36.26,23.1,34.2,20.7,41.94,16.7,1,22,30.35,22.79,37.09,20.6,38.65,1.34E+01,758.5,54,6,40,4.20E+00,49.06,49.06
4/22/2016 15:10,60,0,22.86,36.13,22.93,33.66,26.33,36.13,23.1,34.2,20.7,41.87,16.53,1,22,30.39,22.79,37.16,20.6,38.59,1.34E+01,758.44,55,6,40,4.45E+00,23.1,23.1
4/22/2016 15:20,330,0,22.86,36.34,22.86,33.7,26.26,35.9,23.03,34.13,20.7,41.79,16.33,1,22,30.46,22.79,37.43,20.6,38.53,1.34E+01,758.37,56,6,40,4.70E+00,1.76,1.76
4/22/2016 15:30,440,0,22.89,36.6,22.79,33.84,26.14,35.5,23,34.2,20.76,41.76,16.03,1,22,30.5,22.89,37.97,20.6,38.5,1.34E+01,758.3,57,6,40,4.95E+00,49.3,49.3
4/22/2016 15:40,310,0,22.89,36.4,22.79,34.03,26.07,36,23,34.2,20.7,41.7,15.7,1,21.97,30.53,22.89,38.23,20.6,38.5,1.35E+01,758.24,58,6,40,5.20E+00,12.94,12.94
4/22/2016 15:50,440,0,22.89,36.76,22.79,34.09,26.33,37.06,23,34.26,20.7,41.79,15.47,1,22,30.6,23,38.4,20.64,38.4,1.35E+01,758.17,59,6,40,5.45E+00,15.48,15.48
4/22/2016 16:00,570,0,22.89,36.76,22.79,34.23,26.6,37.55,23,34.29,20.76,41.79,15.33,1,21.94,30.59,23.07,38.4,20.64,38.33,1.35E+01,758.1,60,6,40,5.70E+00,44.64,44.64
4/22/2016 16:10,370,10,22.89,36.59,22.73,34.37,26.93,37.94,23,34.37,20.7,41.83,15.54,1.2,21.94,30.56,23.2,38.5,20.64,38.33,1.34E+01,758.02,59.5,6,40,5.55E+00,11.17,11.17
4/22/2016 16:20,270,0,22.89,36.53,22.76,34.4,27.14,38.47,23,34.4,20.75,41.9,15.66,1,21.93,30.6,23.23,38.53,20.64,38.27,1.34E+01,757.94,59,6,40,5.40E+00,36.18,36.18
4/22/2016 16:30,270,0,22.89,36.67,22.7,34.47,27.29,38.5,22.96,34.42,20.7,41.9,15.79,1,21.89,30.6,23.29,38.59,20.67,38.23,1.34E+01,757.85,58.5,6,40,5.25E+00,27.36,27.36
4/22/2016 16:40,150,0,22.89,36.59,22.67,34.56,27.36,38.36,22.94,34.5,20.73,42,15.33,1,21.94,30.6,23.29,38.59,20.6,38.03,1.33E+01,757.77,58,6,40,5.10E+00,47.79,47.79
4/22/2016 16:50,120,0,22.83,36.53,22.6,34.56,27.47,38.2,22.89,34.48,20.73,42,15.13,1,21.94,30.56,23.29,38.59,20.6,37.97,1.33E+01,757.69,57.5,6,40,4.95E+00,14.31,14.31
4/22/2016 17:00,130,0,22.89,36.59,22.57,34.63,27.33,37.8,22.89,34.46,20.79,42,15,1.4,21.89,30.56,23.29,38.59,20.6,37.9,1.32E+01,757.6,57,6,40,4.80E+00,31.6,31.6
4/22/2016 17:10,170,0,22.79,36.5,22.5,34.7,27.17,37.43,22.89,34.4,20.79,41.94,14.93,1.67,21.89,30.54,23.29,38.67,20.6,37.76,1.32E+01,757.55,57,5.84,40,4.77E+00,8.31,8.31
4/22/2016 17:20,440,0,22.86,37.23,22.47,34.83,26.96,36.7,22.89,34.42,20.79,42,14.77,2.57,21.89,30.6,23.33,38.7,20.6,37.7,1.31E+01,757.5,57,5.67,40,4.73E+00,8.69,8.69
4/22/2016 17:30,300,0,22.89,37.87,22.39,35.37,26.79,36.3,22.89,34.5,20.79,42,14.63,2.9,21.89,30.6,23.39,38.7,20.6,37.7,1.31E+01,757.45,57,5.5,40,4.70E+00,46.89,46.89
4/22/2016 17:40,380,10,22.89,37.53,22.36,35.53,26.93,37.37,22.89,34.5,20.79,42.09,14.27,3.23,21.89,30.63,23.39,38.59,20.6,37.7,1.31E+01,757.4,57,5.34,40,4.67E+00,18.13,18.13
4/22/2016 17:50,870,0,22.89,37.59,22.27,35.74,27.17,38.07,22.84,34.58,20.79,42.17,14.19,3.37,21.83,30.6,23.47,38.67,20.6,37.67,1.30E+01,757.35,57,5.17,40,4.63E+00,45.53,45.53
4/22/2016 18:00,420,0,22.92,39.55,22.2,36.2,27.36,38.26,22.85,34.76,20.73,42.23,14.07,3.53,21.82,30.6,23.5,38.59,20.6,37.67,1.30E+01,757.3,57,5,40,4.60E+00,17.66,17.66
4/22/2016 18:10,230,0,23.14,45.2,22.2,38.9,27.43,38.29,22.89,35,20.79,42.43,13.93,3.93,21.87,30.6,23.5,38.39,20.6,37.44,1.30E+01,757.3,57.17,4.84,40,4.62E+00,15.33,15.33
4/22/2016 18:20,180,0,23.17,44.5,22.14,40.16,27.5,38.37,22.85,34.96,20.79,42.89,13.8,4.57,21.79,30.6,23.5,38.33,20.6,37.6,1.29E+01,757.3,57.34,4.67,40,4.63E+00,44.84,44.84
4/22/2016 18:30,110,0,23.17,45.03,22.07,39.99,27.6,38.47,22.82,34.86,20.79,43.23,13.67,4.96,21.79,30.6,23.57,38.87,20.6,37.84,1.29E+01,757.3,57.5,4.5,40,4.65E+00,14.4,14.4
4/22/2016 18:40,110,0,23.2,43.57,22,39.6,27.54,38.2,22.79,34.9,20.79,43.66,13.5,5.8,21.79,30.69,23.6,39.27,20.6,38.13,1.29E+01,757.3,57.67,4.34,40,4.67E+00,29.95,29.95
4/22/2016 18:50,110,0,23.2,42.57,21.97,39.36,27.33,37.77,22.79,34.93,20.79,43.93,13.43,6.34,21.79,30.72,23.67,39.74,20.6,37.8,1.28E+01,757.3,57.84,4.17,40,4.68E+00,42.01,42.01
4/22/2016 19:00,110,0,23.2,41.57,21.89,39.36,27.07,37.1,22.79,35.04,20.79,44,13.16,6.9,21.79,30.79,23.73,40.13,20.6,36.99,1.28E+01,757.3,58,4,40,4.70E+00,18.32,18.32
4/22/2016 19:10,110,0,23.2,41.16,21.86,39.14,26.76,36.14,22.79,35.11,20.79,44,13.04,7.43,21.79,30.82,23.79,40.2,20.54,36.6,1.27E+01,757.22,58.5,4.17,40,4.73E+00,10.62,10.62
4/22/2016 19:20,120,0,23.2,40.7,21.79,38.94,26.64,35.8,22.78,35.16,20.79,44,12.86,7.94,21.76,30.89,23.79,40.29,20.5,36.23,1.26E+01,757.14,59,4.34,40,4.77E+00,48.07,48.07
4/22/2016 19:30,100,0,23.2,40.36,21.7,38.76,26.34,35.59,22.74,35.2,20.79,44,12.7,8.63,21.7,30.96,23.79,40.37,20.5,36.03,1.26E+01,757.05,59.5,4.5,40,4.80E+00,40.23,40.23
4/22/2016 19:40,100,0,23.2,40.06,21.7,38.63,26.17,35.59,22.7,35.2,20.79,44,12.54,9.64,21.7,31.02,23.84,40.65,20.5,35.9,1.25E+01,756.97,60,4.67,40,4.83E+00,1.5,1.5
4/22/2016 19:50,90,0,23.2,39.94,21.6,38.37,26.04,35.59,22.7,35.22,20.79,43.9,12.36,10.4,21.68,31.08,23.89,40.84,20.5,35.83,1.24E+01,756.89,60.5,4.84,40,4.87E+00,12.76,12.76
4/22/2016 20:00,90,0,23.17,39.67,21.54,38.29,25.86,35.2,22.7,35.29,20.79,43.9,12.23,10.94,21.7,31.2,23.89,40.63,20.39,35.7,1.23E+01,756.8,61,5,40,4.90E+00,14.44,14.44
4/22/2016 20:10,120,0,23.17,39.53,21.5,38.29,25.73,35.2,22.7,35.37,20.79,44,12.07,11.3,21.69,31.24,23.89,40.43,20.39,35.63,1.22E+01,756.77,61.84,4.84,40,4.95E+00,0.81,0.81
4/22/2016 20:20,100,0,23.1,39.4,21.43,38.23,25.67,35.2,22.7,35.4,20.79,44,11.93,11.57,21.64,31.24,23.89,40.23,20.39,35.5,1.20E+01,756.74,62.67,4.67,40,5.00E+00,8.5,8.5
4/22/2016 20:30,110,0,23.1,39.13,21.39,38.23,25.54,35.2,22.7,35.4,20.79,44.06,11.8,11.54,21.6,31.2,23.93,40.06,20.39,35.5,1.19E+01,756.7,63.5,4.5,40,5.05E+00,18.87,18.87
4/22/2016 20:40,100,0,23.1,38.87,21.33,38.29,25.47,35.23,22.69,35.34,20.79,43.94,11.73,11.6,21.6,31.26,23.93,39.94,20.39,35.4,1.18E+01,756.67,64.34,4.34,40,5.10E+00,49.42,49.42
4/22/2016 20:50,110,0,23.1,38.73,21.29,38.4,25.39,35.29,22.6,35.29,20.79,43.9,11.6,12.23,21.6,31.26,23.89,39.73,20.33,35.33,1.16E+01,756.64,65.17,4.17,40,5.15E+00,28.11,28.11
4/22/2016 21:00,100,0,23.1,38.59,21.27,38.48,25.29,35.23,22.65,35.34,21.6,68.7,11.54,13.3,21.6,31.29,23.89,39.47,20.29,35.29,1.15E+01,756.6,66,4,40,5.20E+00,18.29,18.29
4/22/2016 21:10,100,0,23.1,38.59,21.2,38.56,25.29,35.29,22.6,35.29,22.3,77.5,11.36,14.73,21.6,31.37,23.93,40.03,20.29,35.29,1.14E+01,756.65,66.84,4.17,40,5.25E+00,48.02,48.02
4/22/2016 21:20,90,0,23.1,38.59,21.2,38.73,25.26,35.2,22.6,35.29,21.9,77.77,11.23,15.53,21.6,31.5,24,40.43,20.29,35.4,1.12E+01,756.7,67.67,4.34,40,5.30E+00,45.82,45.82
4/22/2016 21:30,50,10,23.1,38.59,21.14,38.87,25.2,35.26,22.6,35.36,21.53,78.37,11.16,16.2,21.6,31.56,24,40.59,20.29,35.43,1.11E+01,756.75,68.5,4.5,40,5.35E+00,13.7,13.7
4/22/2016 21:40,50,0,23.04,39,21.1,39,25.1,35.23,22.6,35.33,21.39,77.76,11.04,17.27,21.56,31.66,24,40.8,20.29,35.7,1.10E+01,756.8,69.34,4.67,40,5.40E+00,27.04,27.04
4/22/2016 21:50,40,0,23,39.4,21.1,39,25.1,35.43,22.6,35.29,21.39,76.2,10.74,18.7,21.6,31.77,24,41.3,20.29,36.14,1.08E+01,756.85,70.17,4.84,40,5.45E+00,12.26,12.26
4/22/2016 22:00,50,0,22.93,39.33,21,39,25.07,35.53,22.59,35.29,21.33,74.6,10.6,19.23,21.6,31.89,24,41.7,20.29,36.6,1.07E+01,756.9,71,5,40,5.50E+00,24.66,24.66
4/22/2016 22:10,60,0,22.89,39.23,21,39.06,25,35.59,22.52,35.29,21.29,72.8,10.47,19.7,21.6,31.96,24,42.2,20.33,37.07,1.06E+01,756.9,71.34,5,38.17,5.48E+00,16.56,16.56
4/22/2016 22:20,50,0,22.89,39.29,20.89,39.13,25,35.79,22.56,35.29,21.23,71.06,10.33,19.97,21.6,32.02,23.93,42.66,20.33,37.34,1.05E+01,756.9,71.67,5,36.34,5.47E+00,10.63,10.63
4/22/2016 22:30,60,0,22.79,39.23,20.83,39.13,25,35.79,22.5,35.29,21.2,69,10.25,21.09,21.6,32.06,23.89,43.16,20.39,37.63,1.04E+01,756.9,72,5,34.5,5.45E+00,39.99,39.99
4/22/2016 22:40,50,0,22.79,39.23,20.79,39.13,25,35.9,22.5,35.28,21.14,67.53,10.07,21.29,21.6,32.09,23.89,43.37,20.39,37.76,1.02E+01,756.9,72.34,5,32.67,5.43E+00,11.89,11.89
4/22/2016 22:50,60,0,22.79,39.29,20.73,39.2,25,35.93,22.5,35.26,21.17,65.96,10,21.23,21.6,32.19,23.89,43.5,20.39,37.97,1.01E+01,756.9,72.67,5,30.84,5.42E+00,35.94,35.94
4/22/2016 23:00,60,0,22.73,39.23,20.7,39.23,25,36,22.5,35.29,21.1,64.6,9.89,21.54,21.6,32.2,23.84,43.7,20.39,38.17,1.00E+01,756.9,73,5,29,5.40E+00,25.75,25.75
4/22/2016 23:10,60,0,22.7,39.2,20.64,39.29,24.89,36,22.5,35.2,21.1,63.17,9.83,21.6,21.6,32.28,23.83,43.83,20.39,38.33,9.88E+00,756.92,72.67,5,30.84,5.22E+00,23.53,23.53
4/22/2016 23:20,50,0,22.7,39.2,20.6,39.33,24.89,36,22.5,35.2,21.1,61.5,9.74,22.03,21.56,32.29,23.76,43.97,20.47,38.47,9.77E+00,756.94,72.34,5,32.67,5.03E+00,38.07,38.07
4/22/2016 23:30,50,0,22.7,39.2,20.6,39.47,24.89,36.09,22.48,35.18,21.1,59.84,9.54,24.03,21.5,32.29,23.7,44.17,20.5,38.63,9.65E+00,756.95,72,5,34.5,4.85E+00,27.01,27.01
4/22/2016 23:40,50,0,22.64,39.13,20.5,39.5,24.83,36.09,22.44,35.14,21,58.56,9.24,27.97,21.52,32.31,23.7,44.47,20.5,38.76,9.53E+00,756.97,71.67,5,36.34,4.67E+00,9.47,9.47
4/22/2016 23:50,60,0,22.6,39.09,20.5,39.56,24.79,36.09,22.39,35.14,21,57.76,8.96,30.97,21.56,32.4,23.64,44.59,20.43,38.83,9.42E+00,756.99,71.34,5,38.17,4.48E+00,35.66,35.66
4/23/2016 0:00,50,0,22.6,39.09,20.39,39.59,24.79,36.09,22.39,35.17,21,57.1,8.5,36.04,21.53,32.4,23.6,44.96,20.5,38.97,9.30E+00,757,71,5,40,4.30E+00,13.57,13.57
4/23/2016 0:10,60,0,22.6,39,20.39,39.67,24.79,36.2,22.39,35.2,21,56.7,8.17,40.24,21.5,32.4,23.6,45.43,20.47,39.09,9.05E+00,757,73.67,5,37.84,4.55E+00,22.18,22.18
4/23/2016 0:20,60,0,22.6,39,20.29,39.85,24.86,36.26,22.39,35.2,21,56.23,7.94,44.53,21.5,32.49,23.57,45.63,20.47,39.23,8.80E+00,757,76.34,5,35.67,4.80E+00,44.82,44.82
